item_name,store_name,category,OOS_days,date_list,OOS_lastDay,avg_loss_sale_quantity,avg_loss_net_sale,avg_loss_mergin,total_loss_sale_quantity,total_loss_net_sale,total_loss_mergin
AULS399793-PIR Pot Grill Sea Salt 75g,AULS.MEL105,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.4,1.458,0.7659999999999999,2.8000000000000003,10.206,5.361999999999999
AULS404686-Bounce Ball Cnut Macadamia 40G,AULS.MEL105,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.21052631578947367,0.8115789473684211,0.41157894736842104,1.4736842105263157,5.681052631578948,2.8810526315789473
AULS436251-Go Nat Bkd Muesli Yog Apri 90g,AULS.MEL105,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.14285714285714285,0.6238095238095237,0.38666666666666655,1.0,4.366666666666666,2.7066666666666657
AULS484479-Be Kind Crml Almnd & SSalt 40g,AULS.MEL105,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.0,0.0,0.0,0.0,0.0,0.0
AULS500129-Smiths Crinkle Mac n Chees 80g,AULS.MEL105,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.0,0.0,0.0,0.0,0.0,0.0
AULS216587-Go Nat Almond Cashew 45g,AULS.MEL105,beverage,2,"[Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00')]",0,0.18518518518518517,0.6685185185185185,0.41629629629629633,0.37037037037037035,1.337037037037037,0.8325925925925927
AULS316315-Picnic King Size 67g,AULS.MEL105,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.0,0.0,0.0,0.0,0.0,0.0
AULS421982-Clif Crunchy Peanut Butter 68g,AULS.MEL105,beverage,6,"[Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.0,0.0,0.0,0.0,0.0,0.0
AULS473137-Arnott Bites TimTam Gift Box,AULS.MEL105,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.0,0.0,0.0,0.0,0.0,0.0
AULS126943-Fruchocs Milk 150g,AULS.MEL110,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.05263157894736842,0.3336842105263158,0.2005263157894737,0.3684210526315789,2.3357894736842106,1.4036842105263159
AULS399793-PIR Pot Grill Sea Salt 75g,AULS.MEL110,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.35714285714285715,1.3900000000000001,0.7707142857142858,2.5,9.73,5.3950000000000005
AULS399795-PIR Pot Grill S/C&S/Chilli 75g,AULS.MEL110,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.1,0.40599999999999997,0.23199999999999993,0.7000000000000001,2.8419999999999996,1.6239999999999994
AULS458072-M&Ms Crispy 145g,AULS.MEL110,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.16666666666666666,1.2083333333333333,0.7116666666666666,1.1666666666666665,8.458333333333332,4.981666666666666
AULS483744-PL Sweet Dept Snakes 130g,AULS.MEL110,beverage,6,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00')]",0,0.058823529411764705,0.16,0.10176470588235295,0.3529411764705882,0.96,0.6105882352941177
AULS483769-PL Sweet Dept Coconut Rough,AULS.MEL110,beverage,1,[Timestamp('2019-11-29 00:00:00')],0,0.5238095238095238,1.470952380952381,0.6538095238095238,0.5238095238095238,1.470952380952381,0.6538095238095238
AULS484478-Be Kind Drk Choc Nuts&Salt 40g,AULS.MEL110,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.42857142857142855,1.937142857142857,1.2514285714285711,3.0,13.559999999999999,8.759999999999998
AULS488165-Bounty Bar 57g,AULS.MEL110,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.0,0.0,0.0,0.0,0.0,0.0
AULS500177-Extra Soft Chew Gum P/Mint 22g,AULS.MEL110,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.6,2.166,1.4460000000000002,4.2,15.161999999999999,10.122000000000002
AULS500178-Extra Soft Chew Gum S/Mint 22g,AULS.MEL110,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.2,0.722,0.48200000000000004,1.4000000000000001,5.054,3.374
AULS507864-Go Nat Probiotic Chips Rsmry&S,AULS.MEL110,beverage,1,[Timestamp('2019-11-29 00:00:00')],0,1.0,5.273333333333333,2.5433333333333334,1.0,5.273333333333333,2.5433333333333334
AULS216587-Go Nat Almond Cashew 45g,AULS.MEL110,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.5454545454545454,1.969090909090909,1.2254545454545456,3.818181818181818,13.783636363636363,8.578181818181818
AULS495819-Allens Frogs Alive 64g,AULS.MEL110,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.047619047619047616,0.15,0.09142857142857143,0.3333333333333333,1.05,0.64
AULS126943-Fruchocs Milk 150g,AULS.MEL111,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.2222222222222222,1.4088888888888889,0.8466666666666667,1.5555555555555554,9.862222222222222,5.926666666666667
AULS177442-Go Nat Nut Delight 40g,AULS.MEL111,beverage,4,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00')]",0,0.6956521739130435,2.473913043478261,1.5226086956521738,2.782608695652174,9.895652173913044,6.090434782608695
AULS316287-RRD Sweet Chilli Sour Crm 90g,AULS.MEL111,beverage,2,"[Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,1.2592592592592593,5.114444444444445,3.175185185185185,2.5185185185185186,10.22888888888889,6.35037037037037
AULS316316-Boost King Size 77g,AULS.MEL111,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.13333333333333333,0.48133333333333334,0.2906666666666667,0.9333333333333333,3.3693333333333335,2.034666666666667
AULS399793-PIR Pot Grill Sea Salt 75g,AULS.MEL111,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.5,1.9454999999999998,1.0764999999999998,3.5,13.6185,7.535499999999999
AULS427393-Haribo Mega Roulette 45g,AULS.MEL111,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,1.0833333333333333,2.4358333333333335,1.8399999999999999,7.583333333333333,17.050833333333333,12.879999999999999
AULS464628-PIR Lgt&Tngy Salsa Probitc 50g,AULS.MEL111,beverage,4,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00')]",0,1.04,3.7255999999999996,2.2576,4.16,14.902399999999998,9.0304
AULS473530-RRD Nuts Sw Chilli&Basil 150g,AULS.MEL111,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.3333333333333333,1.3633333333333333,0.6366666666666666,2.333333333333333,9.543333333333333,4.456666666666666
AULS494624-HL CHOC MACHA PROBIOTIC BALL,AULS.MEL111,beverage,1,[Timestamp('2019-11-30 00:00:00')],1,0.03571428571428571,0.145,0.08964285714285714,0.03571428571428571,0.145,0.08964285714285714
AULS500137-OTEP Pea & Pinto Sticks Onion,AULS.MEL111,beverage,3,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00')]",0,0.17391304347826086,0.7860869565217391,0.42608695652173917,0.5217391304347826,2.358260869565217,1.2782608695652176
AULS502396-RRD MIXED NUT BAL VINEGAR & CH,AULS.MEL111,beverage,6,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00')]",0,0.38461538461538464,2.4376923076923074,1.5953846153846156,2.307692307692308,14.626153846153844,9.572307692307694
AULS100297-Parkers Pretzels 75g,AULS.MEL111,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,2.0,6.305,4.585000000000001,14.0,44.135,32.095000000000006
AULS483773-PL Snack Dept Energy Mix,AULS.MEL111,beverage,6,"[Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.08333333333333333,0.11291666666666667,0.03458333333333334,0.5,0.6775,0.20750000000000005
AULS470776-Chupa Chup Bbbl Gum Filld,AULS.MEL111,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.0,0.0,0.0,0.0,0.0,0.0
AULS250113-Tic Tac Mixers Cherry Cola 24g,AULS.MEL904,beverage,5,"[Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.041666666666666664,0.1175,0.06708333333333334,0.20833333333333331,0.5874999999999999,0.3354166666666667
AULS316320-Twirl 39g,AULS.MEL904,beverage,1,[Timestamp('2019-11-24 00:00:00')],0,0.5882352941176471,1.2876470588235294,0.6970588235294118,0.5882352941176471,1.2876470588235294,0.6970588235294118
AULS321988-Snickers King Size 72g,AULS.MEL904,beverage,1,[Timestamp('2019-11-24 00:00:00')],0,1.0,3.181764705882353,1.7517647058823531,1.0,3.181764705882353,1.7517647058823531
AULS343889-RRD Sea Salt Balsamic Vin 90g,AULS.MEL904,beverage,1,[Timestamp('2019-11-26 00:00:00')],0,2.8518518518518516,10.89074074074074,6.498888888888888,2.8518518518518516,10.89074074074074,6.498888888888888
AULS430598-Extra Peppermint 10p,AULS.MEL904,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,3.875,5.605625,3.280625,27.125,39.239374999999995,22.964375
AULS455115-Extra Lemon Lime Bottle 64g,AULS.MEL904,beverage,1,[Timestamp('2019-11-24 00:00:00')],0,0.2692307692307692,1.5184615384615383,0.8507692307692308,0.2692307692307692,1.5184615384615383,0.8507692307692308
AULS463276-FMan Friend Peppermint 25g,AULS.MEL904,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.09090909090909091,0.25636363636363635,0.13,0.6363636363636364,1.7945454545454544,0.91
AULS478546-TNCC Rainbow Grdn Friends 180g,AULS.MEL904,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.4666666666666667,2.034666666666667,1.1433333333333333,3.2666666666666666,14.242666666666668,8.003333333333334
AULS483745-PL Sweet Dept Party Mix 130g,AULS.MEL904,beverage,2,"[Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.07407407407407407,0.20148148148148148,0.12296296296296295,0.14814814814814814,0.40296296296296297,0.2459259259259259
AULS486120-TNCC Sour Patch Max 170g,AULS.MEL904,beverage,1,[Timestamp('2019-11-27 00:00:00')],0,0.6071428571428571,2.589642857142857,1.4300000000000002,0.6071428571428571,2.589642857142857,1.4300000000000002
AULS487109-CAD Twirl Bites Bag 109g,AULS.MEL904,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.36363636363636365,2.138181818181818,1.24,2.5454545454545454,14.967272727272727,8.68
AULS492768-M&M'S Caramel 40g,AULS.MEL904,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.42857142857142855,1.247142857142857,0.7371428571428572,3.0,8.73,5.16
AULS500137-OTEP Pea & Pinto Sticks Onion,AULS.MEL904,beverage,5,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00')]",0,0.3076923076923077,1.286153846153846,0.6492307692307693,1.5384615384615385,6.43076923076923,3.246153846153846
AULS500177-Extra Soft Chew Gum P/Mint 22g,AULS.MEL904,beverage,6,"[Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.9565217391304348,2.5243478260869567,1.376521739130435,5.739130434782609,15.14608695652174,8.259130434782609
AULS502391-RRD PC STEAK & CHIMICHURRI 80G,AULS.MEL904,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.7777777777777778,2.8216666666666668,1.6238888888888887,5.444444444444445,19.75166666666667,11.367222222222221
AULS507866-Go Nat Probiotic Chips Chilli,AULS.MEL904,beverage,4,"[Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.5,3.16,1.7950000000000002,2.0,12.64,7.180000000000001
AULS507864-Go Nat Probiotic Chips Rsmry&S,AULS.MEL904,beverage,2,"[Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.4,2.396,1.304,0.8,4.792,2.608
AULS176246-Go Nat Almond/Apricot 40g,AULS.MEL904,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.0,0.0,0.0,0.0,0.0,0.0
AULS477714-AB Lo Carb Whip'd Chocolate,AULS.MEL904,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.09090909090909091,0.3690909090909091,0.20454545454545456,0.6363636363636364,2.5836363636363635,1.4318181818181819
AULS504592-HL COLLAGEN Choc SeaSalt Balls,AULS.MEL904,beverage,1,[Timestamp('2019-11-30 00:00:00')],1,0.32142857142857145,1.305,0.8067857142857141,0.32142857142857145,1.305,0.8067857142857141
AULS500133-Sunbites W/Grain Chd&Must 90g,AULS.MEL904,beverage,2,"[Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00')]",0,0.5925925925925926,3.016296296296296,1.8133333333333337,1.1851851851851851,6.032592592592592,3.6266666666666674
AULS495828-TNCC Snakes Reduced Sugar 260g,AULS.MEL904,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.07692307692307693,0.38461538461538464,0.2023076923076923,0.5384615384615385,2.6923076923076925,1.416153846153846
AULS151437-Butter Menthol Honey 40g,AULS.OOL101,beverage,2,"[Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,1.2857142857142858,3.471428571428572,2.0557142857142856,2.5714285714285716,6.942857142857144,4.111428571428571
AULS436251-Go Nat Bkd Muesli Yog Apri 90g,AULS.OOL101,beverage,2,"[Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.9642857142857143,4.034285714285714,2.431428571428571,1.9285714285714286,8.068571428571428,4.862857142857142
AULS500177-Extra Soft Chew Gum P/Mint 22g,AULS.OOL101,beverage,2,"[Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,2.185185185185185,7.888518518518519,5.2662962962962965,4.37037037037037,15.777037037037038,10.532592592592593
AULS503878-Nutri Grain To-Go Bar Orig Nut,AULS.OOL101,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.0,0.0,0.0,0.0,0.0,0.0
AULS495528-Patons Lucky 8 White QLD 88g,AULS.OOL101,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.6666666666666666,5.381666666666667,3.3816666666666664,4.666666666666666,37.67166666666667,23.671666666666663
AULS495822-Toblerone Gift Pouch 120g,AULS.OOL101,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.0,0.0,0.0,0.0,0.0,0.0
AULS487112-Mentos Clean Brth S/mint 35g,AULS.OOL103,beverage,1,[Timestamp('2019-11-30 00:00:00')],1,0.10714285714285714,0.435,0.2753571428571428,0.10714285714285714,0.435,0.2753571428571428
AULS500178-Extra Soft Chew Gum S/Mint 22g,AULS.OOL103,beverage,5,"[Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.375,1.3237499999999998,0.8737500000000001,1.875,6.618749999999999,4.36875
AULS502396-RRD MIXED NUT BAL VINEGAR & CH,AULS.OOL103,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.0,0.0,0.0,0.0,0.0,0.0
AULS506048-Smiths Crinkle Garlic Bread 15,AULS.OOL103,beverage,1,[Timestamp('2019-11-29 00:00:00')],0,0.4,1.8148000000000002,0.9528000000000002,0.4,1.8148000000000002,0.9528000000000002
AULS491351-Cookie+Prot. Pnut Btr 113g,AULS.OOL103,beverage,4,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00')]",0,0.84,3.5932000000000004,2.0312,3.36,14.372800000000002,8.1248
AULS503881-Coco Pops Pot,AULS.OOL103,beverage,5,"[Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.041666666666666664,0.16916666666666666,0.09749999999999999,0.20833333333333331,0.8458333333333333,0.48749999999999993
AULS498031-Haribo Goldbears Cup 220g,AULS.OOL114,beverage,1,[Timestamp('2019-11-30 00:00:00')],1,0.21428571428571427,1.3585714285714285,0.7928571428571429,0.21428571428571427,1.3585714285714285,0.7928571428571429
AULS487109-CAD Twirl Bites Bag 109g,AULS.SYD201,beverage,4,"[Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,1.4,8.184800000000001,4.7268,5.6,32.739200000000004,18.9072
AULS505784-PEZ Toy Story 4  Dispenser17g,AULS.SYD201,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,0.9166666666666666,4.1433333333333335,2.3099999999999996,6.416666666666666,29.003333333333334,16.169999999999998
AULS507864-Go Nat Probiotic Chips Rsmry&S,AULS.SYD201,beverage,7,"[Timestamp('2019-11-24 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-11-30 00:00:00')]",1,4.0,24.0,13.079999999999995,28.0,168.0,91.55999999999996
