SKU,Store,category,OOS_days_x,date_list,OOS_lastDay_x,avg_loss_sale_quantity,avg_loss_net_sale,avg_loss_mergin,total_loss_sale_quantity,total_loss_net_sale,total_loss_mergin,Category_x,Category_y,State,City,BU,Concept,Brand,OOS_days_y,Date_list,OOS_lastDay_y,Avg Loss Sale qty,Avg Loss Net Sales,Avg Loss Margin,Total Loss Sale qty,Total Loss Net Sales,Total Loss Margin
AULS502661-Lead the Room,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,WDLN-Woodslane,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS456592L-Adults tee /Croc hunter BLK,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS505619-Wheres Santa? Out of this Worl,AULS.OOL101,,5,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.095238097012043,1.0199999809265137,0.4752380847930908,0.476190485060215,5.099999904632568,2.376190423965454,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,5.0,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.095238095,1.02,0.475119048,0.47619047600000003,5.1,2.3755952380000003
AULS463026-DMZ #1 Scare of a Dare (Diary,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS475557-Ikigai,AULS.OOL114,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.06666667014360428,1.5146666765213013,0.8326666355133057,0.46666669100522995,10.602666735649109,5.82866644859314,03-Books,03-Books,QLD,Gold Coast,BNC,Relay,RAND-Random House Publishing,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.066666667,1.514666667,0.83268,0.46666666700000003,10.60266667,5.82876
AULS489677SMOKE2XL-M ZIP HOODY CHEST BOARDS SMOKE,AULS.OOL101,,2,"['2019-11-24', '2019-11-25']",0,0.10000000149011612,3.4089999198913574,1.0230000019073486,0.20000000298023224,6.817999839782715,2.0460000038146973,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,2.0,"['2019-11-24', '2019-11-25']",0.0,0.1875,6.391875,1.918125,0.375,12.78375,3.83625
AULS4713921-QLD StateOfOrigin Girl Ftysuit,AULS.TSV101,,2,"['2019-11-29', '2019-11-30']",1,0.1111111119389534,1.6133333444595337,0.10111111402511597,0.2222222238779068,3.2266666889190674,0.20222222805023193,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,2.0,"['2019-11-29', '2019-11-30']",1.0,0.111111111,1.6133333330000001,0.10111111099999999,0.222222222,3.226666667,0.20222222199999998
AULS431147-Brain Rules (Revised edition),AULS.OOL104,,4,"['2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,Specialty,Discover,PENG-Pengiun Books,4.0,"['2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS498209-You Me Everything,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Townsville,BNC,Newslink,SIMS-SIMS,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS469689820OS-TeamAUS-CWG KIDS SPORTS CAP,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS505440-Cilkas Journey (POM),AULS.OOL114,,4,"['2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.03999999910593033,1.2359999418258667,0.6359999775886536,0.1599999964237213,4.943999767303467,2.5439999103546143,03-Books,03-Books,QLD,Gold Coast,BNC,Relay,ALUN-ALUN,4.0,"['2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.04,1.236,0.636,0.16,4.944,2.544
AULS448875-LM17 Quietest Quokka Little Ma,AULS.OOL104,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.04545454680919647,0.1818181872367859,0.10409090667963028,0.3181818276643753,1.2727273106575012,0.728636346757412,03-Books,03-Books,QLD,Gold Coast,Specialty,Discover,SCHO-Scholastic Australia Pty Ltd,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.045454545,0.181818182,0.104113636,0.318181818,1.2727272729999999,0.728795455
AULS492138-Unscary Book,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.10000000149011612,1.062000036239624,0.4440000057220459,0.7000000104308128,7.434000253677368,3.1080000400543213,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.1,1.062,0.443985,0.7,7.434,3.107895
AULS502019PRINTSM-MG MINI SUNNY SUN HAT,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS399669-Stolen Life,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.09090909361839294,1.6518181562423706,0.08636363595724106,0.6363636553287506,11.562727093696594,0.6045454517006874,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SIMS-SIMS,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.090909091,1.651818182,0.08590909099999999,0.636363636,11.56272727,0.601363636
AULS448872-LM14 Nervous Numbat Little Mat,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.10000000149011612,0.36400002241134644,0.19299998879432678,0.7000000104308128,2.548000156879425,1.3509999215602875,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.1,0.364,0.19347,0.7,2.548,1.35429
AULS46973166510-GC2018-WOMENS HD LOGO TEE,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS47436174004-I LOVE G.C.,AULS.OOL104,,3,"['2019-11-24', '2019-11-25', '2019-11-26']",0,0.043478261679410934,0.9452173709869385,0.5756521821022034,0.1304347850382328,2.8356521129608154,1.72695654630661,03-Books,09-Apparel,QLD,Gold Coast,Specialty,Discover,AM-Australian Made,3.0,"['2019-11-24', '2019-11-25', '2019-11-26']",0.0,0.043478261,0.9452173909999999,0.575652174,0.130434783,2.835652174,1.7269565219999998
AULS406478-Why Nations Fail,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,ALUN-ALUN,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS456596M-Adults tee/Ned kelly clsic Blk,AULS.TSV101,,5,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,5.0,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS4999470-QLD SOO19 Girls Footysuit,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.25,3.630000114440918,0.21250000596046448,1.75,25.410000801086426,1.4875000417232513,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.25,3.63,0.213,1.75,25.41,1.4909999999999999
AULS328327-Farewell My Lovely: Popular Pe,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,PENG-Pengiun Books,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS448868-LM10 Jolliest Joey Little Mate,AULS.OOL104,,1,['2019-11-24'],0,0.0714285746216774,0.2857142984867096,0.16428570449352264,0.0714285746216774,0.2857142984867096,0.16428570449352264,03-Books,03-Books,QLD,Gold Coast,Specialty,Discover,SCHO-Scholastic Australia Pty Ltd,1.0,['2019-11-24'],0.0,0.071428571,0.28571428600000004,0.164260714,0.071428571,0.28571428600000004,0.164260714
AULS503711-Bedtime Storybook: Disney Clas,AULS.OOL101,,5,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.07999999821186066,1.308000087738037,0.8167999982833862,0.3999999910593033,6.5400004386901855,4.083999991416931,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,5.0,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.08,1.308,0.817176,0.4,6.54,4.08588
AULS483756-Magic Hat 15th Anniv. Ed,AULS.OOL101,,5,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.05263157933950424,0.5152631402015686,0.24736841022968292,0.2631578966975212,2.576315701007843,1.2368420511484146,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,5.0,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.052631579000000005,0.515263158,0.247310526,0.263157895,2.576315789,1.236552632
AULS486839MRON3XL-NRL Broncos Fishing Shirt MENS,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS328318-Brideshead Revisited: Popular,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,PENG-Pengiun Books,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS454659581S-Adult tee White Patch Red Marl,AULS.OOL104,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.07692307978868484,1.3961538076400757,0.7423076629638672,0.5384615585207939,9.77307665348053,5.19615364074707,03-Books,09-Apparel,QLD,Gold Coast,Specialty,Discover,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.076923077,1.396153846,0.742307692,0.538461538,9.773076923,5.1961538460000005
AULS476522-Decision Book (new edition),AULS.OOL114,,1,['2019-11-27'],0,0.0714285746216774,1.6228570938110352,0.8921428322792053,0.0714285746216774,1.6228570938110352,0.8921428322792053,03-Books,03-Books,QLD,Gold Coast,BNC,Relay,ALUN-ALUN,1.0,['2019-11-27'],0.0,0.071428571,1.622857143,0.892128571,0.071428571,1.622857143,0.892128571
AULS498649NAVY2-AOP CROC  T-SHIRT W/APP,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS501197PNKTR00-Zip Growsuit,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS462222050K-Baby ALPACA /Wool TWD,AULS.OOL104,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,Specialty,Discover,AM-Australian Made,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS498017NVYGDL-NRL19 COWBOYS M SLEEVLS HOODY,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.25,6.197500228881836,0.0,1.75,43.38250160217285,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.25,6.1975,-0.1775,1.75,43.3825,-1.2425
AULS47774512-COWBOYS LADIES REFLEC LOGO TEE,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0625,0.8506249785423279,0.17249999940395355,0.4375,5.954374849796295,1.2074999958276749,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0625,0.850625,0.1725,0.4375,5.954375,1.2075
AULS497455-Pearl #3: The Proper Unicorn,AULS.OOL104,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,Specialty,Discover,SCHO-Scholastic Australia Pty Ltd,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS498242-Ella and Olivia Bind Up: Adora,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.20000000298023224,2.7260000705718994,1.7040001153945923,1.4000000208616257,19.082000494003296,11.928000807762146,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.2,2.7260000000000004,1.704,1.4,19.082,11.927999999999999
AULS5052384-NRL Cowboys Fishing Shirt,AULS.TSV101,,2,"['2019-11-29', '2019-11-30']",1,0.07692307978868484,3.493076801300049,1.7469229698181152,0.1538461595773697,6.986153602600098,3.4938459396362305,03-Books,,,,,,,,,,,,,,,
AULS4723845816-(AM)KT AUS WILD ANIMAL,AULS.OOL104,,3,"['2019-11-24', '2019-11-25', '2019-11-26']",0,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,,,,,,,,,,,,,,,
AULS4854924992-Kids flappy boxing roo T royal,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS495348BLUE10Y-BBL19 BNE HEAT K ONFLD JERSEY,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS487489-Girl in the Ice,AULS.OOL104,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,Specialty,Discover,HODD-HODD,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS502540-Simple Truth (new edition),AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,PANM-PANM,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS48119242/10-AUSSIE SOLES INDY FUCHSIA,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS506382-Bluey: The Beach Board Book,AULS.OOL101,,2,"['2019-11-24', '2019-11-25']",0,1.384615421295166,18.870769500732422,9.912307739257812,2.769230842590332,37.741539001464844,19.824615478515625,03-Books,,,,,,,,,,,,,,,
AULS43448709711-UGG MEN AU SHEEPSKIN SLIPPER,AULS.OOL101,,3,"['2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,3.0,"['2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS448873-LM15 Organised Octopus Little,AULS.OOL104,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,Specialty,Discover,SCHO-Scholastic Australia Pty Ltd,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS4260812940-BABY BOY LS ROMPER SHARK BOARD,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.05263157933950424,1.1957894563674927,0.7173684239387512,0.3684210553765297,8.370526194572449,5.0215789675712585,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.052631579000000005,1.1957894740000001,0.717368421,0.36842105299999994,8.370526316,5.021578947
AULS498019NVYGD8-NRL19 COWBOYS Y SLEEVLS HOODY,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS502542-Heal,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.125,3.7487499713897705,1.875,0.875,26.241249799728394,13.125,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,PANM-PANM,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.125,3.74875,1.8747625,0.875,26.24125,13.1233375
AULS463435042M-M T - KOMBI FRONT,AULS.OOL101,,2,"['2019-11-24', '2019-11-25']",0,0.3333333432674408,6.6370368003845215,3.553703784942627,0.6666666865348816,13.274073600769043,7.107407569885254,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,2.0,"['2019-11-24', '2019-11-25']",0.0,0.333333333,6.637037037000001,3.5537037039999997,0.666666667,13.27407407,7.107407407
AULS499227-Kochies 11 Step Money Plan,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.10000000149011612,2.7260000705718994,1.3630000352859497,0.7000000104308128,19.082000494003296,9.541000247001648,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,PANM-PANM,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.1,2.7260000000000004,1.36271,0.7,19.082,9.538969999999999
AULS467949-NQ Cowboys Albie '47 MVP-Kids,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS506241-Wrecking Ball: Diary of a Wimp,AULS.OOL114,,5,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28']",0,0.4000000059604645,5.451333522796631,2.999333143234253,2.0000000298023224,27.256667613983154,14.996665716171265,03-Books,03-Books,QLD,Gold Coast,BNC,Relay,PENG-Pengiun Books,5.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28']",0.0,0.4,5.451333332999999,2.999333333,2.0,27.25666667,14.99666667
AULS4565872-Kids T/shirt Koala chky R.BLUE,AULS.TSV101,,6,"['2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,6.0,"['2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS500442-Rethinking Strategy,AULS.OOL101,,4,"['2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.07692307978868484,2.0946154594421387,1.0476922988891602,0.3076923191547394,8.378461837768555,4.190769195556641,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,WILY-WILY,4.0,"['2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.076923077,2.094615385,1.047315385,0.307692308,8.378461538,4.189261538
AULS501827-Big Little Lies Season 2 TV Ti,AULS.OOL103,,5,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28']",0,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Hub,PANM-PANM,5.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
